base_hh_id,settlement,state_name,district_name,tehsil_name,village_name,children_home,children_school,relationship,rationcard_1,rationcard_2,rationcard_3,rationcard_4,rationcard_99,rationcard_66,mother_edu,mother_edu_os,father_edu,father_edu_os,guardian_edu,guardian_edu_os,have_electricity,electricity_hours,electricity_devices_1,electricity_devices_2,electricity_devices_3,electricity_devices_4,electricity_devices_5,electricity_devices_6,electricity_devices_7,electricity_devices_8,electricity_devices_9,electricity_devices_66,electricity_devices_88,electricity_devices_os,smartphonebrand_1,smartphonebrand_2,smartphonebrand_3,smartphonebrand_4,smartphonebrand_5,smartphonebrand_6,smartphonebrand_7,smartphonebrand_8,smartphonebrand_9,smartphonebrand_10,smartphonebrand_11,smartphonebrand_12,smartphonebrand_13,smartphonebrand_88,smartphonebrand_99,smartphonebrand_os,smartphduration_1,smartphduration_2,smartphduration_3,smartphduration_4,smartphduration_5,smartphduration_6,smartphduration_7,featurephduration_1,featurephduration_2,featurephduration_3,featurephduration_4,featurephduration_5,featurephduration_6,featurephduration_7,prevent_smartphone_1,prevent_smartphone_2,prevent_smartphone_3,prevent_smartphone_4,prevent_smartphone_5,prevent_smartphone_6,prevent_smartphone_7,prevent_smartphone_8,prevent_smartphone_9,prevent_smartphone_88,prevent_smartphone_os,knowedutech,buysmartphone,advocateonlinelearning,parent_abletouse_1,parent_abletouse_2,parent_abletouse_3,parent_abletouse_66,e1,e2,base_weight
Odisha626,Rural,Odisha,Rayagada,Gunupur,Gomopadu,2,2,Father,No,No,No,Yes,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,21,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,70000,.27901796
Odisha904,Rural,Odisha,Rayagada,Gunupur,Gomopadu,2,2,Father,No,No,No,Yes,No,No,Cannot read and write,,9th to 12th grade,,,,Yes,22,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",No,Yes,No,No,No,70000,.27901796
Odisha392,Rural,Odisha,Rayagada,Gunupur,Gomopadu,3,1,Father,No,No,No,Yes,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,22,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,No,80000,.27901796
Odisha780,Rural,Odisha,Rayagada,Gunupur,Gomopadu,2,1,Father,No,No,No,Yes,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,23,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,Yes,54000,.27901796
Odisha503,Rural,Odisha,Rayagada,Gunupur,Gomopadu,1,1,Father,No,No,No,Yes,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,96000,.27901796
Odisha986,Rural,Odisha,Rayagada,Gunupur,Gotalapadar,1,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,21,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,172000,.63635671
Odisha902,Rural,Odisha,Rayagada,Gunupur,Gotalapadar,3,3,Legal Guardian,No,No,No,Yes,No,No,,,,,1st to 5th grade,,Yes,22,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,112000,.63635671
Odisha609,Rural,Odisha,Rayagada,Gunupur,Gotalapadar,3,2,Mother,No,No,No,Yes,No,No,Cannot read and write,,Cannot read and write,,,,Yes,22,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",Yes,No,No,No,Yes,127000,.63635671
Odisha211,Rural,Odisha,Rayagada,Gunupur,Gotalapadar,2,1,Mother,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,21,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,152000,.63635671
Odisha778,Rural,Odisha,Rayagada,Gunupur,Gotalapadar,2,1,Father,No,No,No,Yes,No,No,9th to 12th grade,,1st to 5th grade,,,,Yes,21,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,86000,.63635671
Odisha775,Rural,Odisha,Rayagada,Gunupur,Gotalapadar,2,1,Father,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,22,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",Yes,No,No,No,,84000,.63635671
Odisha619,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,1,Mother,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,145000,.33825389
Odisha728,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,1,Mother,No,No,No,Yes,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,125000,.33825389
Odisha749,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,2,Father,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,130000,.33825389
Odisha999,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,180000,.33825389
Odisha729,Urban,Odisha,Rayagada,Gunupur,Gunupur,1,1,Mother,No,No,No,No,No,Yes,9th to 12th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,120000,.33825389
Odisha753,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,2,Mother,No,No,No,Yes,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,22,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,168000,.33825389
Odisha649,Urban,Odisha,Rayagada,Gunupur,Gunupur,5,2,Mother,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,144000,.33825389
Odisha791,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,2,Mother,No,No,No,Yes,No,No,6th to 8th grade,,1st to 5th grade,,,,Yes,23,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,259200,.33825389
Odisha731,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,1,Mother,No,No,No,Yes,No,No,"graduation (BA, B.com, B.Sc. etc.)",,"post-graduation (MA, M.Com, M.Sc. etc.)",,,,Yes,23,Yes,No,Yes,No,Yes,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,321000,.33825389
Odisha998,Urban,Odisha,Rayagada,Gunupur,Gunupur,2,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,120000,.33825389
Odisha789,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),2,2,Father,No,No,No,Yes,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,No,,110000,.069280915
Odisha754,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),2,2,Mother,No,No,No,Yes,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,140000,.069280915
Odisha451,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),2,2,Father,No,No,No,Yes,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,No,67000,.069280915
Odisha409,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),3,1,Mother,No,No,No,Yes,No,No,"Did not attend school, but can read and write",,no more alive,,,,Yes,23,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,110000,.069280915
Odisha826,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),2,1,Father,No,No,No,Yes,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,23,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,108000,.069280915
Odisha489,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),3,2,Mother,No,No,No,Yes,No,No,"Did not attend school, but can read and write",,1st to 5th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,120000,.069280915
Odisha823,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),4,3,Father,No,No,No,Yes,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,23,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,74000,.069280915
Odisha204,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),2,2,Mother,No,No,No,Yes,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,23,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,No,Yes,No,No,Yes,82000,.069280915
Odisha278,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),1,1,Mother,No,No,No,Yes,No,No,"Did not attend school, but can read and write",,6th to 8th grade,,,,Yes,23,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,96000,.069280915
Odisha286,Urban,Odisha,Rayagada,Gunupur,Industrial & Educational Area (Og) (Ward 18),4,4,Mother,No,No,No,Yes,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,23,No,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,96000,.069280915
Odisha997,Rural,Odisha,Rayagada,Gunupur,Jaganathapur,2,2,Mother,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,21,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,No,96000,.82481617
Odisha852,Rural,Odisha,Rayagada,Gunupur,Jaganathapur,2,2,Mother,No,No,No,Yes,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,120000,.82481617
Odisha471,Rural,Odisha,Rayagada,Gunupur,Jaganathapur,3,3,Father,No,No,No,Yes,No,No,"graduation (BA, B.com, B.Sc. etc.)",,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,130000,.82481617
Odisha673,Rural,Odisha,Rayagada,Gunupur,Jaganathapur,2,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,22,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,120000,.82481617
Odisha693,Rural,Odisha,Rayagada,Gunupur,Jaganathapur,2,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,130000,.82481617
Odisha282,Rural,Odisha,Rayagada,Gunupur,Jaganathapur,1,1,Mother,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,130000,.82481617
Odisha473,Rural,Odisha,Rayagada,Gunupur,Limapadar,3,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,22,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,36000,.69264978
Odisha842,Rural,Odisha,Rayagada,Gunupur,Limapadar,1,1,Mother,No,No,No,Yes,No,No,9th to 12th grade,,Cannot read and write,,,,Yes,23,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,54000,.69264978
Odisha178,Rural,Odisha,Rayagada,Gunupur,Limapadar,2,2,Mother,No,No,No,No,No,Yes,"graduation (BA, B.com, B.Sc. etc.)",,9th to 12th grade,,,,Yes,22,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,60000,.69264978
Odisha771,Rural,Odisha,Rayagada,Gunupur,Limapadar,2,1,Mother,No,No,No,Yes,No,No,9th to 12th grade,,6th to 8th grade,,,,Yes,22,No,No,Yes,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,145500,.69264978
Odisha594,Rural,Odisha,Rayagada,Gunupur,Limapadar,2,1,Mother,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,60000,.69264978
Odisha1002,Rural,Odisha,Rayagada,Gunupur,Limapadar,4,4,Mother,No,No,No,Yes,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,21,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,No,No,47000,.69264978
Odisha856,Rural,Odisha,Rayagada,Gunupur,Pandrajholi,3,2,Father,No,No,No,Yes,No,No,6th to 8th grade,,9th to 12th grade,,,,Yes,21,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,96000,.30594075
Odisha807,Rural,Odisha,Rayagada,Gunupur,Pandrajholi,2,2,Mother,No,No,No,Yes,No,No,9th to 12th grade,,1st to 5th grade,,,,Yes,20,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,120000,.30594075
Odisha762,Rural,Odisha,Rayagada,Gunupur,Pandrajholi,1,1,Father,No,No,No,Yes,No,No,1st to 5th grade,,Cannot read and write,,,,Yes,21,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,72000,.30594075
Odisha760,Rural,Odisha,Rayagada,Gunupur,Pandrajholi,2,2,Mother,No,No,No,Yes,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,21,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,No,72000,.30594075
Odisha885,Rural,Odisha,Rayagada,Gunupur,Pandrajholi,2,2,Mother,No,No,No,Yes,No,No,Cannot read and write,,1st to 5th grade,,,,Yes,20,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,96000,.30594075
Odisha761,Rural,Odisha,Rayagada,Gunupur,Pandrajholi,3,1,Mother,No,No,No,Yes,No,No,Cannot read and write,,Cannot read and write,,,,Yes,21,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,No,,180000,.30594075
Odisha734,Rural,Odisha,Rayagada,Muniguda,Bada Agula,2,2,Mother,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,22,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,108000,.45485237
Odisha366,Rural,Odisha,Rayagada,Muniguda,Bada Agula,4,3,Father,No,No,No,Yes,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,21,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,96000,.45485237
Odisha944,Rural,Odisha,Rayagada,Muniguda,Bada Agula,1,1,Mother,No,No,No,Yes,No,No,"Did not attend school, but can read and write",,no more alive,,,,Yes,23,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",Yes,No,No,No,,60000,.45485237
Odisha353,Rural,Odisha,Rayagada,Muniguda,Bada Agula,1,1,Mother,No,No,No,Yes,No,No,9th to 12th grade,,9th to 12th grade,,,,Yes,23,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,,130000,.45485237
Odisha70,Rural,Odisha,Rayagada,Muniguda,Bada Agula,2,2,Mother,No,No,No,Yes,No,No,6th to 8th grade,,6th to 8th grade,,,,Yes,22,No,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,96000,.45485237
Odisha644,Rural,Odisha,Rayagada,Muniguda,Bada Agula,3,3,Mother,No,No,No,Yes,No,No,1st to 5th grade,,6th to 8th grade,,,,Yes,22,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,No,,110000,.45485237
Odisha94,Rural,Odisha,Rayagada,Muniguda,Badabankili,4,2,Mother,No,No,No,Yes,No,No,9th to 12th grade,,"graduation (BA, B.com, B.Sc. etc.)",,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,No,125000,.19617678
Odisha533,Rural,Odisha,Rayagada,Muniguda,Badabankili,2,1,Father,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,22,Yes,No,Yes,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,95000,.19617678
Odisha458,Rural,Odisha,Rayagada,Muniguda,Badabankili,3,2,Father,No,No,No,Yes,No,No,1st to 5th grade,,9th to 12th grade,,,,Yes,21,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No,No,84000,.19617678
Odisha430,Rural,Odisha,Rayagada,Muniguda,Badabankili,2,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,21,Yes,No,Yes,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,No,,74000,.19617678
Odisha618,Rural,Odisha,Rayagada,Muniguda,Badabankili,3,1,Mother,No,No,No,Yes,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,22,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,"I haven't used, so can't comment on this",Yes,No,No,No,No,72000,.19617678
Odisha68,Rural,Odisha,Rayagada,Muniguda,Badabankili,4,2,Mother,No,No,No,Yes,No,No,1st to 5th grade,,1st to 5th grade,,,,Yes,22,No,No,Yes,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"I haven't used, so can't comment on this",Yes,No,No,No,No,88000,.19617678
